cliente_id,nombre_cliente,tipo_cliente,zona_id,nombre_zona,empleado_id,nombre_comercial,activo,fecha_alta,fecha_baja
1409,Tienda Casals,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2023-06-11,
1410,Tienda Paz,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2019-04-29,
1411,Tienda Barreda,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2019-07-08,
1412,Restaurante Chacón,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2023-12-17,
1413,Bar Anglada,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2023-08-27,
1414,Bar Sosa,Bar,8,Getafe,15,Simón Coello,Sí,2016-12-27,
1415,Supermercado Rivas,Supermercado,4,Madrid Este,11,Tristán Laguna,Sí,2018-08-11,
1416,Bar Ruiz,Bar,10,Móstoles,16,Baltasar Navas,No,2017-03-27,2019-11-11
1417,Bar Sáenz,Bar,1,Madrid Centro,8,Perla Arenas,No,2022-06-21,2024-05-04
1418,Bar Torrijos,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-06-09,
1419,Bar Carretero,Bar,10,Móstoles,16,Baltasar Navas,Sí,2020-09-27,
1420,Gasolinera Tejada,Gasolinera,7,San Sebastián de los Reyes,14,Azahara Giménez,No,2019-09-24,2020-06-02
1421,Restaurante Llano,Restaurante,10,Móstoles,16,Baltasar Navas,Sí,2023-06-12,
1422,Tienda Tomé,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2025-04-26,
1423,Bar Bejarano,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2016-10-25,
1424,Restaurante Feijoo,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-07-31,
1425,Bar Guillén,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,No,2016-11-20,2017-02-13
1426,Tienda Julián,Tienda,12,Fuenlabrada,17,Armando Caparrós,Sí,2017-11-15,
1427,Tienda Vázquez,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2020-03-16,
1428,Bar Sebastián,Bar,9,Leganés,15,Simón Coello,Sí,2018-09-04,
1429,Tienda Torres,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2016-10-16,
1430,Gasolinera Montenegro,Gasolinera,8,Getafe,15,Simón Coello,Sí,2024-02-18,
1431,Bar Rebollo,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2024-11-04,
1432,Bar Agustín,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2020-05-04,
1433,Tienda Marqués,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2020-01-20,
1434,Supermercado Abellán,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2017-05-06,
1435,Bar Morell,Bar,10,Móstoles,16,Baltasar Navas,Sí,2023-10-01,
1436,Bar Llamas,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2021-01-10,
1437,Restaurante Pinilla,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2020-05-29,
1438,Gasolinera Macías,Gasolinera,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2017-10-22,
1439,Bar Galan,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2019-05-12,
1440,Bar Leiva,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2023-08-25,
1441,Gasolinera Barrios,Gasolinera,8,Getafe,15,Simón Coello,Sí,2018-09-14,
1442,Bar Vega,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2021-12-03,
1443,Bar Salom,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2023-01-24,
1444,Restaurante Garrido,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2025-06-07,
1445,Tienda Villar,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2024-11-23,
1446,Tienda Bonilla,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2025-08-30,
1447,Bar Galvez,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2020-04-02,
1448,Tienda Pina,Tienda,8,Getafe,15,Simón Coello,Sí,2018-03-26,
1449,Bar Granados,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-03-28,
1450,Restaurante Izquierdo,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2019-05-15,
1451,Tienda Gibert,Tienda,8,Getafe,15,Simón Coello,No,2024-03-14,2025-04-16
1452,Bar Guijarro,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-11-21,
1453,Restaurante Lozano,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-07-02,
1454,Bar Arévalo,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-04-16,
1455,Restaurante Guitart,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2025-12-11,
1456,Tienda Ortuño,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2022-12-10,
1457,Restaurante Ledesma,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2017-11-15,
1458,Supermercado Milla,Supermercado,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2025-12-21,
1459,Bar Marí,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2024-07-25,
1460,Tienda Barrera,Tienda,9,Leganés,15,Simón Coello,No,2024-09-25,2025-05-04
1461,Restaurante Ocaña,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-06-10,
1462,Bar Mármol,Bar,12,Fuenlabrada,17,Armando Caparrós,No,2023-01-30,2023-05-07
1463,Gasolinera Saldaña,Gasolinera,6,Alcobendas,13,Bernarda Gallo,Sí,2019-05-06,
1464,Bar Porta,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2024-03-24,
1465,Bar Gallego,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2025-01-28,
1466,Bar Olivera,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-10-07,
1467,Gasolinera Gargallo,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-11-22,
1468,Tienda Alfonso,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2025-08-06,
1469,Supermercado Peinado,Supermercado,1,Madrid Centro,8,Perla Arenas,No,2022-07-14,2023-04-09
1470,Restaurante Martin,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,No,2020-11-22,2023-02-02
1471,Bar Coronado,Bar,9,Leganés,15,Simón Coello,Sí,2017-04-15,
1472,Tienda Alcalá,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2018-11-08,
1473,Supermercado Canet,Supermercado,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2016-07-07,
1474,Bar Roca,Bar,8,Getafe,15,Simón Coello,Sí,2024-03-29,
1475,Restaurante Nogués,Restaurante,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-07-06,
1476,Supermercado Anaya,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2025-06-23,
1477,Supermercado Fernandez,Supermercado,11,Alcorcón,16,Baltasar Navas,Sí,2022-03-02,
1478,Gasolinera Arce,Gasolinera,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2021-10-29,
1479,Supermercado Cornejo,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2022-08-24,
1480,Restaurante Nogués,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2025-05-30,
1481,Restaurante Calderón,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-05-12,
1482,Bar Haro,Bar,5,Madrid Oeste,12,Manola Larrañaga,No,2018-06-17,2019-12-29
1483,Tienda Calzada,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2018-07-12,
1484,Supermercado Bueno,Supermercado,8,Getafe,15,Simón Coello,Sí,2018-04-27,
1485,Supermercado Ochoa,Supermercado,8,Getafe,15,Simón Coello,Sí,2016-07-21,
1486,Bar Peláez,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2022-10-20,
1487,Supermercado Vendrell,Supermercado,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2021-10-15,
1488,Tienda Calderón,Tienda,10,Móstoles,16,Baltasar Navas,Sí,2022-04-14,
1489,Tienda Menendez,Tienda,9,Leganés,15,Simón Coello,Sí,2022-09-17,
1490,Bar González,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2025-09-21,
1491,Supermercado Armengol,Supermercado,9,Leganés,15,Simón Coello,Sí,2024-03-03,
1492,Bar Quiroga,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-03-31,
1493,Restaurante Bustamante,Restaurante,9,Leganés,15,Simón Coello,Sí,2019-03-09,
1494,Tienda Pascual,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2023-10-04,
1495,Supermercado Vera,Supermercado,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-01-15,
1496,Tienda Gallardo,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2017-04-27,
1497,Bar Alsina,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-03-16,
1498,Gasolinera Amor,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2023-07-09,
1499,Bar Nuñez,Bar,5,Madrid Oeste,12,Manola Larrañaga,No,2019-11-02,2020-06-07
1500,Bar Catalán,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2020-04-07,
1501,Bar Marti,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2022-09-15,
1502,Bar Pastor,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2019-08-15,
1503,Tienda Escobar,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-10-02,
1504,Bar Ibañez,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2017-12-20,
1505,Restaurante Duran,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-08-27,
1506,Restaurante Verdugo,Restaurante,8,Getafe,15,Simón Coello,Sí,2017-09-27,
1507,Tienda Acevedo,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2020-06-14,
1508,Tienda Jara,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-03-01,
1509,Restaurante Madrigal,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2021-06-15,
1510,Bar Batalla,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-05-02,
1511,Gasolinera Barral,Gasolinera,8,Getafe,15,Simón Coello,Sí,2023-11-30,
1512,Restaurante Asenjo,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2018-10-14,
1513,Bar Rojas,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2024-10-09,
1514,Bar Checa,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2023-11-06,
1515,Tienda Diaz,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2023-12-18,
1516,Tienda Coello,Tienda,9,Leganés,15,Simón Coello,Sí,2019-04-14,
1517,Bar Bosch,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2019-08-26,
1518,Gasolinera Benavent,Gasolinera,4,Madrid Este,11,Tristán Laguna,Sí,2017-03-25,
1519,Supermercado Aznar,Supermercado,3,Madrid Sur,10,Marcelino Palacio,No,2020-06-13,2024-10-18
1520,Bar Nogués,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2021-04-20,
1521,Tienda Bernal,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2018-11-19,
1522,Restaurante Peinado,Restaurante,11,Alcorcón,16,Baltasar Navas,Sí,2016-10-24,
1523,Restaurante Jódar,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2022-03-21,
1524,Restaurante Lladó,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2018-05-24,
1525,Bar Monreal,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-04-12,
1526,Bar Rius,Bar,5,Madrid Oeste,12,Manola Larrañaga,No,2025-12-11,2025-12-20
1527,Bar Mata,Bar,10,Móstoles,16,Baltasar Navas,Sí,2017-05-12,
1528,Bar Bolaños,Bar,9,Leganés,15,Simón Coello,Sí,2023-12-21,
1529,Tienda Salas,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-09-28,
1530,Restaurante Gonzalez,Restaurante,3,Madrid Sur,10,Marcelino Palacio,No,2025-12-26,2025-12-29
1531,Bar Benet,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2023-08-19,
1532,Bar Leon,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2021-07-31,
1533,Bar Santamaria,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2020-04-29,
1534,Bar Acevedo,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2025-11-01,
1535,Bar Giralt,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2024-12-14,
1536,Bar Cabrera,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-11-18,
1537,Tienda Suárez,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2018-11-18,
1538,Bar Gallart,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2024-05-16,
1539,Bar Saura,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2025-12-25,
1540,Tienda Collado,Tienda,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-11-08,
1541,Bar Fernández,Bar,8,Getafe,15,Simón Coello,Sí,2019-01-07,
1542,Bar Figueras,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2016-10-06,
1543,Bar Asensio,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2018-06-17,
1544,Gasolinera Diaz,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2021-11-09,
1545,Gasolinera Alonso,Gasolinera,8,Getafe,15,Simón Coello,Sí,2020-07-31,
1546,Tienda Campoy,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2017-01-15,
1547,Gasolinera Ángel,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2022-04-06,
1548,Bar Pujadas,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2019-12-10,
1549,Supermercado Zamorano,Supermercado,9,Leganés,15,Simón Coello,Sí,2020-09-01,
1550,Tienda Gilabert,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2021-06-22,
1551,Tienda Ortega,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2025-11-26,
1552,Bar Prat,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2019-04-04,
1553,Restaurante Garriga,Restaurante,2,Madrid Norte,9,Carolina Lopez,Sí,2018-05-22,
1554,Supermercado Iglesia,Supermercado,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2018-08-23,
1555,Tienda Vall,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2018-10-02,
1556,Restaurante Sierra,Restaurante,11,Alcorcón,16,Baltasar Navas,No,2017-02-26,2018-06-16
1557,Supermercado Duran,Supermercado,4,Madrid Este,11,Tristán Laguna,No,2017-05-09,2018-04-29
1558,Tienda Amores,Tienda,10,Móstoles,16,Baltasar Navas,No,2025-08-27,2025-12-01
1559,Bar Moreno,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2016-10-07,
1560,Bar González,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2021-07-31,
1561,Bar Farré,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2019-07-11,
1562,Bar Jimenez,Bar,9,Leganés,15,Simón Coello,Sí,2021-04-17,
1563,Tienda Zamora,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2025-10-04,
1564,Restaurante Yuste,Restaurante,1,Madrid Centro,8,Perla Arenas,Sí,2021-08-28,
1565,Tienda Esparza,Tienda,8,Getafe,15,Simón Coello,Sí,2023-09-21,
1566,Bar Vicente,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2021-05-10,
1567,Restaurante Zorrilla,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2021-12-20,
1568,Restaurante Gomis,Restaurante,2,Madrid Norte,9,Carolina Lopez,Sí,2017-01-28,
1569,Bar Salvador,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2024-11-21,
1570,Restaurante Cárdenas,Restaurante,8,Getafe,15,Simón Coello,Sí,2023-12-15,
1571,Bar Herrero,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2019-09-01,
1572,Gasolinera Riera,Gasolinera,4,Madrid Este,11,Tristán Laguna,Sí,2016-09-30,
1573,Bar Perea,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2020-02-17,
1574,Supermercado Flores,Supermercado,1,Madrid Centro,8,Perla Arenas,Sí,2025-01-12,
1575,Bar Montaña,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2023-04-06,
1576,Restaurante Carrión,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-01-17,
1577,Bar Sanmartín,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2024-11-17,
1578,Tienda Alcalde,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2024-03-22,
1579,Bar Luque,Bar,1,Madrid Centro,8,Perla Arenas,No,2025-08-03,2025-10-10
1580,Tienda Falcón,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2025-02-20,
1581,Tienda Tejero,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2016-07-01,
1582,Tienda Alfaro,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2019-11-17,
1583,Supermercado Prats,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2020-11-30,
1584,Tienda Paz,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2016-06-27,
1585,Restaurante Prada,Restaurante,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-04-19,
1586,Bar Gutierrez,Bar,8,Getafe,15,Simón Coello,No,2016-07-16,2018-04-11
1587,Bar Agustín,Bar,10,Móstoles,16,Baltasar Navas,Sí,2017-09-14,
1588,Restaurante Delgado,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2023-09-27,
1589,Bar Molins,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2023-07-09,
1590,Bar Palacios,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-08-26,
1591,Bar Izaguirre,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2024-03-25,
1592,Tienda Salvador,Tienda,2,Madrid Norte,9,Carolina Lopez,Sí,2022-08-30,
1593,Bar Tenorio,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2021-10-10,
1594,Supermercado Ferrero,Supermercado,9,Leganés,15,Simón Coello,Sí,2024-05-09,
1595,Bar Santiago,Bar,5,Madrid Oeste,12,Manola Larrañaga,No,2020-11-09,2023-12-26
1596,Bar Uribe,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2023-03-23,
1597,Bar Castells,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2024-02-25,
1598,Tienda Fiol,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-05-15,
1599,Gasolinera Peralta,Gasolinera,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2019-06-05,
1600,Tienda Caballero,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-07-07,
1601,Bar Cano,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2025-12-23,
1602,Gasolinera Mendizábal,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,Sí,2018-12-29,
1603,Gasolinera Garay,Gasolinera,4,Madrid Este,11,Tristán Laguna,Sí,2020-02-08,
1604,Bar Esparza,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2018-03-20,
1605,Bar Soler,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2021-05-04,
1606,Bar Ferrer,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2021-02-24,
1607,Tienda Abella,Tienda,3,Madrid Sur,10,Marcelino Palacio,Sí,2016-11-09,
1608,Restaurante Álvarez,Restaurante,12,Fuenlabrada,17,Armando Caparrós,Sí,2016-09-27,
1609,Gasolinera Agullo,Gasolinera,2,Madrid Norte,9,Carolina Lopez,Sí,2020-10-16,
1610,Gasolinera Coronado,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,No,2024-06-21,2025-05-27
1611,Bar Muñoz,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2025-02-12,
1612,Restaurante Pinilla,Restaurante,2,Madrid Norte,9,Carolina Lopez,No,2018-10-07,2023-03-15
1613,Bar Vallés,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-05-31,
1614,Tienda Sosa,Tienda,9,Leganés,15,Simón Coello,Sí,2017-06-20,
1615,Supermercado Barriga,Supermercado,1,Madrid Centro,8,Perla Arenas,No,2023-12-30,2024-01-16
1616,Bar Mate,Bar,4,Madrid Este,11,Tristán Laguna,No,2025-11-02,2025-11-23
1617,Restaurante Moll,Restaurante,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2024-08-20,
1618,Restaurante Landa,Restaurante,9,Leganés,15,Simón Coello,Sí,2025-07-30,
1619,Bar Alcántara,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2016-08-16,
1620,Restaurante Iglesias,Restaurante,9,Leganés,15,Simón Coello,Sí,2021-12-30,
1621,Bar Hurtado,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2024-05-05,
1622,Tienda Perelló,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2022-09-01,
1623,Tienda Pedrero,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2025-11-10,
1624,Bar Torrens,Bar,11,Alcorcón,16,Baltasar Navas,Sí,2017-09-15,
1625,Bar Barco,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2017-11-27,
1626,Tienda Alcántara,Tienda,6,Alcobendas,13,Bernarda Gallo,No,2025-03-10,2025-08-19
1627,Bar Tormo,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-07-17,
1628,Gasolinera Barrios,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,Sí,2025-07-22,
1629,Gasolinera Vilanova,Gasolinera,5,Madrid Oeste,12,Manola Larrañaga,Sí,2019-12-29,
1630,Bar Heras,Bar,4,Madrid Este,11,Tristán Laguna,No,2021-03-21,2023-01-11
1631,Bar Soriano,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-11-24,
1632,Bar Tejero,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2024-05-06,
1633,Tienda Checa,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2017-10-18,
1634,Restaurante Tamarit,Restaurante,11,Alcorcón,16,Baltasar Navas,Sí,2017-07-05,
1635,Tienda Pizarro,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2025-06-16,
1636,Bar Blázquez,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2016-11-23,
1637,Bar Gimeno,Bar,8,Getafe,15,Simón Coello,No,2021-05-05,2022-11-06
1638,Tienda Mármol,Tienda,8,Getafe,15,Simón Coello,Sí,2022-07-26,
1639,Supermercado Haro,Supermercado,9,Leganés,15,Simón Coello,Sí,2019-09-12,
1640,Tienda Seco,Tienda,8,Getafe,15,Simón Coello,Sí,2022-10-08,
1641,Bar Cerdá,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-05-05,
1642,Tienda Alsina,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2017-10-28,
1643,Bar Bas,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2019-03-30,
1644,Bar Bellido,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2022-09-15,
1645,Tienda Aragonés,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2018-06-20,
1646,Tienda Rincón,Tienda,1,Madrid Centro,8,Perla Arenas,Sí,2025-05-07,
1647,Tienda Cabeza,Tienda,6,Alcobendas,13,Bernarda Gallo,Sí,2022-09-20,
1648,Bar Falcó,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2025-06-20,
1649,Supermercado Ramírez,Supermercado,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2021-01-16,
1650,Gasolinera Estévez,Gasolinera,9,Leganés,15,Simón Coello,Sí,2023-06-05,
1651,Bar Aroca,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2018-03-28,
1652,Restaurante Aliaga,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2022-05-18,
1653,Tienda Valencia,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2020-07-11,
1654,Restaurante Ariza,Restaurante,10,Móstoles,16,Baltasar Navas,No,2020-06-03,2022-06-22
1655,Bar Garrido,Bar,2,Madrid Norte,9,Carolina Lopez,No,2020-12-12,2022-08-13
1656,Bar Barberá,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2020-07-03,
1657,Bar Heras,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2021-08-05,
1658,Bar Bellido,Bar,8,Getafe,15,Simón Coello,Sí,2020-01-09,
1659,Bar Chaparro,Bar,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2017-06-02,
1660,Supermercado Alvarado,Supermercado,3,Madrid Sur,10,Marcelino Palacio,Sí,2020-07-01,
1661,Bar Batlle,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2020-08-27,
1662,Tienda Rosell,Tienda,5,Madrid Oeste,12,Manola Larrañaga,No,2023-02-01,2023-11-06
1663,Bar Pardo,Bar,12,Fuenlabrada,17,Armando Caparrós,Sí,2018-11-17,
1664,Bar Blanch,Bar,5,Madrid Oeste,12,Manola Larrañaga,Sí,2016-10-24,
1665,Bar Serra,Bar,10,Móstoles,16,Baltasar Navas,Sí,2023-10-20,
1666,Tienda Rubio,Tienda,3,Madrid Sur,10,Marcelino Palacio,No,2023-10-29,2024-08-20
1667,Restaurante Castells,Restaurante,11,Alcorcón,16,Baltasar Navas,No,2017-03-04,2024-05-30
1668,Bar Gomis,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2024-09-09,
1669,Restaurante Palacios,Restaurante,6,Alcobendas,13,Bernarda Gallo,Sí,2020-10-27,
1670,Bar Ballesteros,Bar,2,Madrid Norte,9,Carolina Lopez,Sí,2022-07-01,
1671,Bar Otero,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2023-04-10,
1672,Bar Rios,Bar,6,Alcobendas,13,Bernarda Gallo,Sí,2018-01-11,
1673,Supermercado Gordillo,Supermercado,2,Madrid Norte,9,Carolina Lopez,Sí,2019-07-03,
1674,Supermercado Vendrell,Supermercado,8,Getafe,15,Simón Coello,Sí,2016-12-14,
1675,Bar Tovar,Bar,8,Getafe,15,Simón Coello,Sí,2017-05-24,
1676,Gasolinera Saldaña,Gasolinera,6,Alcobendas,13,Bernarda Gallo,No,2024-11-13,2025-01-08
1677,Bar Castañeda,Bar,12,Fuenlabrada,17,Armando Caparrós,No,2022-09-01,2024-06-18
1678,Bar Franch,Bar,4,Madrid Este,11,Tristán Laguna,Sí,2019-05-24,
1679,Tienda Carrasco,Tienda,7,San Sebastián de los Reyes,14,Azahara Giménez,Sí,2023-05-06,
1680,Bar Piquer,Bar,5,Madrid Oeste,12,Manola Larrañaga,No,2018-05-27,2025-01-27
1681,Restaurante Bolaños,Restaurante,4,Madrid Este,11,Tristán Laguna,Sí,2020-04-29,
1682,Tienda Parra,Tienda,4,Madrid Este,11,Tristán Laguna,Sí,2019-12-10,
1683,Bar Tello,Bar,1,Madrid Centro,8,Perla Arenas,Sí,2019-10-01,
1684,Bar Beltrán,Bar,3,Madrid Sur,10,Marcelino Palacio,Sí,2018-05-17,
